1,-0.000575763
2,-0.000478214
3,-0.000447082
4,-0.000356127
5,-0.000381459
6,-0.000386491
7,-0.000465764
8,-0.000533195
9,-0.000642112
10,-0.00074123
11,-0.000842923
12,-0.000916997
13,-0.000989367
14,-0.001045562
15,-0.001082554
16,-0.001098744
17,-0.001113275
18,-0.001121574
19,-0.001128505
20,-0.001127577
21,-0.001120949
22,-0.001098716
23,-0.001062438
24,-0.001006239
25,-0.000940586
26,-0.000866664
27,-0.000784735
28,-0.00069462
29,-0.000599669
30,-0.000502435
31,-0.00040705
32,-0.000311518
33,-0.000226157
34,-0.000157679
35,-0.000107867
36,-7.88E-05
37,-7.43E-05
38,-8.65E-05
39,-0.000112229
40,-0.000150016
41,-0.000197047
42,-0.00025098
43,-0.000309249
44,-0.000370057
45,-0.000431636
46,-0.000492586
47,-0.000551814
48,-0.000608507
49,-0.000662205
50,-0.000711043
51,-0.000755347
52,-0.000795231
53,-0.000831485
54,-0.000864237
55,-0.000893957
56,-0.000920725
57,-0.000944872
58,-0.000966506
59,-0.000985919
60,-0.001003172
61,-0.001018575
62,-0.001032255
63,-0.0010444
64,-0.001055128
65,-0.001064605
66,-0.001072939
67,-0.001080274
68,-0.001086975
69,-0.001092968
70,-0.001098214
71,-0.001102818
72,-0.001106809
73,-0.001110295
74,-0.001113322
75,-0.001115978
76,-0.001118306
77,-0.001120369
78,-0.001122196
79,-0.001123831
80,-0.001125314
81,-0.00112666
82,-0.001127862
83,-0.001128941
84,-0.001129897
85,-0.001130745
86,-0.001131488
87,-0.001132139
88,-0.001132701
89,-0.001133186
90,-0.001133595
91,-0.001133939
92,-0.00113422
93,-0.001134449
94,-0.00113463
95,-0.001134772
96,-0.001134878
97,-0.001134956
98,-0.00113501
99,-0.001135045
100,-0.001135064
101,-0.001135073
102,-0.001135072
103,-0.001135066
104,-0.001135054
105,-0.001135041
106,-0.001135025
107,-0.00113501
108,-0.001134995
109,-0.001134981
110,-0.001134968
111,-0.001134956
112,-0.001134946
113,-0.001134938
114,-0.001134931
115,-0.001134926
116,-0.001134922
117,-0.001134919
118,-0.001134918
119,-0.001134917
120,-0.001134918
121,-0.001134919
122,-0.00113492
123,-0.001134923
124,-0.001134925
125,-0.001134929
126,-0.001134931
127,-0.001134935
128,-0.001134938
129,-0.001134941
130,-0.001134944
131,-0.001134947
132,-0.001134949
133,-0.001134952
134,-0.001134954
135,-0.001134957
136,-0.001134958
137,-0.00113496
138,-0.00113496
139,-0.001134962
140,-0.001134961
141,-0.001134962
142,-0.001134961
143,-0.001134961
144,-0.001134959
145,-0.001134959
146,-0.001134956
147,-0.001134955
148,-0.001134951
149,-0.00113495
150,-0.001134945
151,-0.001134944
152,-0.001134939
153,-0.001134938
154,-0.001134933
155,-0.001134932
156,-0.001134927
157,-0.001134928
158,-0.001134923
159,-0.001134924
160,-0.00113492
161,-0.001134921
162,-0.001134918
163,-0.00113492
164,-0.001134918
165,-0.001134921
166,-0.001134919
167,-0.001134922
168,-0.00113492
169,-0.001134924
170,-0.001134923
171,-0.001134927
172,-0.001134925
173,-0.00113493
174,-0.001134928
175,-0.001134932
176,-0.001134931
177,-0.001134934
178,-0.001134933
179,-0.001134936
