1,0.013758826
2,0.014441909
3,0.014091306
4,0.013331556
5,0.012563515
6,0.011892542
7,0.011348734
8,0.010898117
9,0.01053118
10,0.010230794
11,0.009990113
12,0.009797791
13,0.009649112
14,0.00953217
15,0.00943205
16,0.009350622
17,0.00928677
18,0.009235632
19,0.009195464
20,0.009165121
21,0.00914453
22,0.009133607
23,0.009130778
24,0.009132847
25,0.00913923
26,0.009147388
27,0.009156856
28,0.009166785
29,0.009176649
30,0.009185959
31,0.009194632
32,0.009202106
33,0.009209419
34,0.009215942
35,0.009221733
36,0.009226742
37,0.009231529
38,0.00923512
39,0.009238268
40,0.009240751
41,0.009242898
42,0.009244477
43,0.009245811
44,0.009246701
45,0.009247411
46,0.009247799
47,0.009248065
48,0.009248113
49,0.009248118
50,0.009247947
51,0.009247749
52,0.009247495
53,0.00924723
54,0.009246959
55,0.009246687
56,0.009246437
57,0.009246197
58,0.009245992
59,0.009245803
60,0.009245652
61,0.009245519
62,0.009245423
63,0.009245343
64,0.009245295
65,0.009245261
66,0.009245252
67,0.009245254
68,0.009245276
69,0.009245299
70,0.009245336
71,0.009245378
72,0.009245429
73,0.009245481
74,0.009245537
75,0.009245591
76,0.009245646
77,0.009245698
78,0.009245748
79,0.009245794
80,0.009245836
81,0.009245877
82,0.009245914
83,0.009245947
84,0.009245976
85,0.009246002
86,0.009246026
87,0.009246045
88,0.009246063
89,0.009246078
90,0.009246092
91,0.009246103
92,0.009246114
93,0.009246122
94,0.009246131
95,0.009246136
96,0.009246143
97,0.009246147
98,0.009246153
99,0.009246156
100,0.00924616
101,0.009246162
102,0.009246166
103,0.009246167
104,0.009246171
105,0.009246171
106,0.009246175
107,0.009246175
108,0.009246178
109,0.009246178
110,0.00924618
111,0.00924618
112,0.009246182
113,0.009246182
114,0.009246184
115,0.009246183
116,0.009246185
117,0.009246184
118,0.009246186
119,0.009246185
120,0.009246187
121,0.009246186
122,0.009246187
123,0.009246186
124,0.009246188
125,0.009246187
126,0.009246188
127,0.009246187
128,0.009246188
129,0.009246187
130,0.009246188
131,0.009246187
132,0.009246189
133,0.009246188
134,0.009246189
135,0.009246188
